"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Cote d'Ivoire","CIV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4351.47678201907","4191.8119129493","4028.78799584392","3876.65588903577","3770.53930629729","3898.70676002807","4055.08038082892","4294.27347338453","4329.57007108733","4249.61797515789","4123.84156883674","3930.70778665602","3728.58743908939","3467.56166009519","3495.3404221251","3451.01024109419","3470.63352243256","3433.85120574677","3522.23400328344","3572.68160019922","3737.40073156566","3464.04703706404","3652.1767666532","3962.60459822292","4234.79041295954","4423.82679710006","4620.34915605183","4836.04836654882","4941.79381103946","5132.34156935439","5092.16347104493","5316.463900516","5537.36975768475",
"Cameroon","CMR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3483.1868621115","3251.75503614674","3059.79236139903","2736.28261393051","2709.08004543719","2710.938075197","2749.52003445748","2798.57735763936","2854.37009314928","2905.13115705112","2937.99187270976","2985.57790580257","3036.76770237707","3116.15282017843","3245.49589260784","3228.36116061603","3261.45165555045","3309.28229524961","3308.31990795114","3298.40745206312","3298.62457927485","3314.89823407679","3371.97553263081","3442.2006268529","3530.28319116155","3614.75571604719","3667.32267475561","3691.09472365252","3732.50124762252","3756.50956172602","3665.5105811789","3689.35898113389","3723.53233655551",
"Congo, Dem. Rep.","COD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1750.16973861537","1550.76370451823","1346.74722219999","1128.59314464297","1034.12338694338","998.688313822881","969.808662929131","900.967796379898","865.606611996849","805.277881357385","728.20719687184","691.709145130354","690.65960748096","708.028771092759","733.541896967397","754.664443225631","769.887144601259","792.190884911577","815.01185695086","811.927345150487","841.856287115096","870.073805545314","900.978990405876","944.640247428046","999.07213352076","1032.57186484898","1021.3271982971","1023.53983314556","1048.24644679752","1059.89211128909","1044.07121380237","1073.64327099755","1132.65423032115",
"Congo, Rep.","COG","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5080.05188941973","5059.13233773032","5050.66270933264","4860.04388071861","4463.93176313777","4518.11810645552","4587.69183002366","4466.35424391505","4535.28005559586","4301.74539128534","4454.33715399011","4453.11024298565","4549.41595433261","4461.2029556713","4462.08885857246","4638.19962842914","4824.09829418417","4342.19316651967","4465.59988041177","4788.97995402991","5050.27949889368","4996.91931290816","5343.55491421009","5179.32378850215","5393.0818245717","5287.66247986046","4714.43854786775","4345.51912316554","4144.9493083115","4093.99062163531","3748.93261286327","3700.27010218047","3670.19962157469",
"Colombia","COL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8434.95933574977","8430.22298925962","8598.99202070173","8885.18684526931","9220.50199339745","9518.26014106351","9538.27255112941","9691.02832377763","9578.65601177384","9023.62123327899","9138.31891505657","9146.404851696","9232.62739502236","9453.32855578589","9816.27758832755","10150.7079222393","10692.7276529183","11272.5779798286","11507.5258254891","11507.7171127214","11890.2030772166","12578.0156267561","12934.965751944","13465.0750436526","13938.2315166162","14215.6882521068","14358.1682181588","14334.9146083622","14426.4343821408","14616.1351241706","13358.2980828837","14661.2132435381","15616.7522199735",
"Comoros","COM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2922.71225211885","2695.25607401905","2856.00856417072","2876.28375506325","2666.04537181204","2703.58435102769","2611.82174656777","2659.27397783661","2636.34430789111","2633.56575557764","2863.15184983925","2871.19685329532","2878.5343592749","2881.96070660931","2881.56674362285","2905.68918263989","2923.53230074437","2888.44663400808","2942.99084560344","2976.77945418225","3025.51738376237","3084.82658544172","3115.23803263561","3185.31969710048","3183.15703112003","3150.87762379692","3185.62966370388","3240.17917020286","3294.83197206575","3290.65052676586","3222.37408929598","3228.52685830019","3245.76869721125",
"Cabo Verde","CPV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1816.02474316339","1801.21769300101","1949.96094839105","2066.73060624815","2402.43472757283","2678.98229181285","2914.75783345621","3166.28053285942","3485.2446826544","3795.22888884503","4255.74569658306","4278.7578320908","4434.21835227592","4553.41532727334","4950.76311308588","5225.92171145174","5574.63226247037","6345.94144290652","6718.05638016602","6549.00542804698","6597.94938360174","6774.89374195463","6766.94293107979","6733.08879587578","6703.81235646672","6691.93143160903","6900.56100921959","7130.85415218192","7314.30128315943","7743.47916403827","6073.38035252938","6356.7450337867","7379.2475648386",
"Costa Rica","CRI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9810.55130671055","9781.45993045995","10416.1088477102","10882.049151008","11100.7090133482","11290.9595814286","11182.4793484958","11532.4627154254","12092.4758089002","12343.7108511368","12570.6960870745","12771.9507694374","12986.0006839994","13333.2172571527","13713.0083489309","14049.909396661","14864.7814203688","15861.8745789408","16385.0010002282","16024.0300613353","16667.0165203519","17186.4484429842","17809.9405633911","18044.945006843","18480.6517540637","18956.1919321182","19553.5988591836","20168.2204811346","20503.2768036565","20818.0616781259","19778.3865303186","21220.1617071111","22070.9209746683",
"Caribbean small states","CSS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10316.414137665","10473.3890611232","10688.1469227008","10953.2838282297","11160.2885187508","11371.1522390022","11633.2866822074","11870.3220244133","12067.6419495182","12436.6991696289","12775.0883259436","12968.7819000723","13352.483135028","14062.5013383474","14547.9551874267","14957.219345625","15883.7300174439","16342.6418666635","16471.2627891235","15839.0574515209","15971.7507589854","16085.3175649942","16536.1595510754","16707.9781460488","16980.7216886806","16888.3130646945","16407.4281465392","16221.3132027281","16337.9433382548","16399.7155725198","15037.8046415593","15816.3462925959","18000.1478309403",
"Cuba","CUB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28613.8998746656","29474.5905351755","29555.437383206","29035.6513154614","28598.5659888076","28067.0788061986","27802.9783186577","27932.5885259128","28186.8706932864","27855.1403936316","27527.4891160483","27277.1082806099","26957.2674143457","26483.9496728536","25962.886574067","25739.9225706404","25196.5112793026","24795.5934776245","24401.6830875035","23903.6212972904","19907.1222876223","21090.8880183938","23114.9521355536",
"Cayman Islands","CYM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84778.3846273679","84870.0122137255","82125.1148887631","74068.8808625605","70095.8958134922","69103.2437128229","68270.0366376175","67537.5488446491","67762.3608420053","68135.4640728355","68824.426036871","69534.7719101223","71046.021848765","72432.5019661964","67530.6954647579","69400.6680847584","71353.8880767945",
"Cyprus","CYP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25232.19921875","24769.251953125","26386.1484375","25936.890625","26904.908203125","28631.001953125","28530.111328125","28871.39453125","30262.34375","31421.271484375","32943.3671875","33878.33984375","34739.21484375","35219.87109375","36498.63671875","37722.71875","38847.34375","39967.7421875","40398.0234375","38535.41015625","38297","37482.10546875","35642.921875","33384.73046875","33136.7421875","34453.390625","36509.35546875","38288.26953125","39977.3125","41741.8046875","39871.87109375","43417.26953125","44996.31640625",
"Czechia","CZE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23585.1814938054","20895.8797607116","20768.7881664466","20760.0542509881","21356.3127969696","22758.5968118404","23756.9783859253","23659.3207939067","23597.3061804104","23948.3850340351","24976.5063182959","25833.4146699938","26289.6261389536","27239.5594440384","28542.2548172745","30384.4466487841","32352.8129664551","33956.2459846788","34580.4433462984","32782.6123492193","33483.137594809","34002.1897752206","33688.0998344582","33661.4684161727","34386.7049143977","36168.4185553861","37014.9592935816","38824.8879170919","39941.2853497589","40989.7266228223","38639.9795202601","40744.4556252574","41052.6470916984",
"Germany","DEU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36699.4817033163","38294.1549425118","38734.9384083447","38105.2306021284","38881.5691219288","39366.0886366488","39568.6024740843","40218.8468799392","41022.6146311397","41769.8120329084","42928.1813366719","43576.6365260124","43417.3079988044","43089.4738197519","43605.2786723109","43949.2881791796","45678.0819192686","47100.6097046962","47643.2227372401","45044.4863870437","46999.2399709894","49757.9241566763","49872.4474888681","49954.173749339","50845.5269954271","51159.2974643888","51879.6725937905","53071.4555699913","53431.3928655449","53884.3752362418","51780.0267992323","53395.6480227378","53969.625548865",
"Djibouti","DJI","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3664.26803619943","3854.26995628598","4073.62245479949","4291.2973762258","4451.68384614482","4589.37832627416","4768.11300470727","4759.25897717946","4905.1919242919","4989.40872323181",
"Dominica","DMA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7855.8210423106","8000.8506039393","8166.64689151473","8336.2866115266","8335.66625077254","8587.9365216236","8859.004086886","9063.76764768208","9425.36562362804","9491.78345633265","9763.94122601566","9785.33996073694","9493.42741159894","10070.0042883003","10357.2335536786","10409.9820860605","10884.2531377088","11570.1724107084","12392.8297404105","12246.9940872336","12335.1099271963","12309.8622178234","12153.687730068","12044.2218719671","12516.3840491873","12063.8956796634","12385.2690878926","11511.6064241415","11849.3015364933","12395.4204702077","10255.8596145691","10899.4145295657","11463.5978657008",
"Denmark","DNK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39027.9787365148","39469.3228084159","40108.8919453015","39979.7573849561","41969.6887111547","43015.6775097607","44013.3855851544","45260.1371186812","46096.3697234041","47298.5373518437","48907.0114021027","49133.2231026505","49204.8990055345","49262.6449732556","50446.5416048985","51483.273786293","53322.2889991783","53569.0280238008","52982.5317373493","50114.0500523227","50825.4122929358","51293.2061782002","51216.309409926","51479.2664533017","52048.3354927846","52892.6460290247","54185.0084787703","55356.680780178","56178.7746299825","56813.9641554635","55275.062250353","58802.9623332979","59935.1199155773",
"Dominican Republic","DOM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6207.11211279231","6137.10447915968","6688.87043420566","7040.48600001287","7085.28221658965","7349.36349041599","7650.11337062146","8189.04583831144","8599.56474316529","8970.39423783387","9246.30941620922","9333.5704881453","9613.33169817667","9351.32395116499","9460.91291134527","10215.4993710392","11009.2750694517","11677.2541307516","11899.2276476721","11856.0474200601","12677.0175637642","12905.288988573","13087.9489899427","13555.5113586867","14334.733860885","15145.4694592907","15967.2022809286","16524.5338420587","17484.1217559257","18171.0609627655","16768.4261044255","18626.078682929","19338.0151125748",
